Semantics_to_Semantics_Percentage,Background_to_Background_Percentage,Correct_Mask_Percentage
9.316770186335404,90.26915113871635,0.0
9.533468559837727,90.46653144016227,0.0
10.282776349614396,89.46015424164524,0.0
9.896907216494846,89.48453608247424,0.0
8.089887640449438,91.23595505617978,0.0
14.192139737991265,85.58951965065502,0.0
14.699792960662524,84.88612836438924,14.285714285714285
11.86046511627907,87.90697674418605,0.0
10.138248847926267,89.86175115207374,25.0
17.09558823529412,82.90441176470588,0.0
13.024282560706402,86.9757174392936,0.0
15.280898876404494,84.49438202247191,0.0
12.413793103448276,87.35632183908046,39.130434782608695
11.832946635730858,87.93503480278422,0.0
10.043668122270741,89.95633187772926,0.0
11.618257261410788,88.17427385892115,0.0
10.377358490566039,89.62264150943396,9.523809523809524
9.324009324009324,90.44289044289044,0.0
9.782608695652174,89.56521739130436,0.0
7.505518763796909,91.83222958057395,0.0
9.11062906724512,90.23861171366593,0.0
11.777301927194861,88.22269807280514,0.0
10.287081339712918,89.47368421052632,0.0
12.06140350877193,87.71929824561403,0.0
14.446952595936793,84.42437923250564,15.789473684210526
10.152284263959391,89.08629441624365,0.0
6.683804627249357,93.05912596401028,0.0
8.564231738035264,91.183879093199,0.0
12.437810945273633,87.06467661691542,0.0
10.023866348448687,89.02147971360382,0.0
11.190476190476192,88.33333333333333,0.0
11.060948081264108,88.03611738148985,0.0
6.435643564356436,93.31683168316832,0.0
8.755760368663594,90.55299539170507,0.0
9.200968523002421,90.31476997578693,0.0
10.757946210268948,89.24205378973105,0.0
13.348946135831383,86.41686182669788,0.0
9.772727272727273,90.0,0.0
10.217391304347826,89.13043478260869,13.333333333333334
9.46236559139785,90.53763440860216,12.5
9.63302752293578,89.90825688073394,0.0
10.690423162583519,88.8641425389755,0.0
10.76923076923077,89.23076923076924,0.0
10.114942528735632,89.19540229885058,0.0
8.590308370044053,90.30837004405286,0.0
7.991360691144708,92.0086393088553,0.0
9.690721649484537,89.69072164948454,0.0
7.592190889370933,91.97396963123644,0.0
8.297872340425531,90.85106382978724,0.0
10.06711409395973,89.70917225950782,0.0
9.554140127388536,89.80891719745223,29.411764705882355
10.920770877944326,88.86509635974305,0.0
12.142857142857142,87.85714285714286,0.0
12.698412698412698,86.62131519274377,0.0
10.263157894736842,88.1578947368421,0.0
7.435897435897436,91.53846153846153,0.0
8.695652173913043,91.04859335038363,0.0
9.002433090024331,90.51094890510949,0.0
7.371007371007371,92.38329238329239,0.0
11.848341232227488,87.67772511848341,0.0
8.108108108108109,90.81081081081082,30.0
9.090909090909092,90.9090909090909,0.0
5.822784810126582,94.17721518987342,0.0
7.1065989847715745,92.89340101522842,0.0
9.545454545454547,90.22727272727272,0.0
12.0,88.0,0.0
10.26252983293556,89.26014319809069,0.0
7.727272727272727,92.04545454545455,0.0
8.3710407239819,91.4027149321267,0.0
8.295964125560538,91.4798206278027,0.0
8.798283261802576,90.34334763948499,0.0
8.816705336426914,90.48723897911833,0.0
8.333333333333332,91.43518518518519,0.0
10.851063829787234,88.72340425531915,0.0
9.808102345415778,89.55223880597015,0.0
10.13215859030837,89.86784140969164,0.0
8.008658008658008,91.991341991342,0.0
4.835164835164836,94.72527472527472,0.0
6.903765690376569,92.88702928870293,0.0
5.353728489483748,94.45506692160612,0.0
4.98960498960499,94.5945945945946,0.0
7.94044665012407,91.3151364764268,0.0
4.477611940298507,95.02487562189054,0.0
7.625272331154684,91.93899782135077,0.0
7.37527114967462,92.62472885032538,0.0
5.128205128205128,94.87179487179486,0.0
5.930470347648262,93.86503067484662,0.0
4.821802935010482,95.17819706498952,0.0
4.405286343612335,95.37444933920705,0.0
6.837606837606838,92.73504273504274,0.0
6.118143459915612,93.45991561181435,0.0
6.300813008130081,93.29268292682927,0.0
4.888888888888889,94.66666666666667,0.0
7.3999999999999995,92.4,0.0
7.377049180327869,92.62295081967213,0.0
6.25,93.33333333333333,0.0
3.6585365853658534,96.34146341463415,0.0
8.714596949891067,91.28540305010894,0.0
3.488372093023256,96.04651162790697,0.0
7.039337474120083,92.7536231884058,0.0
3.1746031746031744,96.3718820861678,0.0
8.23045267489712,91.76954732510289,0.0
3.7037037037037033,96.29629629629629,0.0
5.89622641509434,94.10377358490565,0.0
8.649789029535865,91.13924050632912,0.0
6.775700934579438,92.99065420560748,0.0
6.444444444444445,93.11111111111111,0.0
