Semantics_to_Semantics_Percentage,Background_to_Background_Percentage,Correct_Mask_Percentage
5.08130081300813,94.71544715447155,0.0
6.4,93.60000000000001,0.0
6.8493150684931505,92.75929549902152,0.0
2.7426160337552745,96.41350210970464,0.0
4.015296367112811,95.79349904397706,0.0
5.042016806722689,94.9579831932773,0.0
2.4489795918367347,97.55102040816327,0.0
1.090909090909091,98.9090909090909,0.0
4.713804713804714,95.28619528619528,0.0
3.492063492063492,96.19047619047619,0.0
1.8581081081081081,97.80405405405406,0.0
2.321724709784411,97.18076285240464,0.0
5.805515239477503,94.1944847605225,0.0
3.7162162162162162,96.28378378378379,0.0
2.4242424242424243,97.17171717171718,0.0
4.956268221574344,95.04373177842565,0.0
3.8869257950530036,95.93639575971731,0.0
4.625199362041467,95.21531100478468,0.0
3.096539162112933,96.53916211293262,0.0
4.512635379061372,94.7653429602888,0.0
2.199661590524535,97.63113367174282,0.0
2.6595744680851063,96.98581560283688,0.0
4.462809917355372,95.37190082644628,0.0
4.320987654320987,95.5246913580247,0.0
6.1571125265392785,93.63057324840764,80.0
3.0425963488843815,96.55172413793103,0.0
2.5390625,97.265625,0.0
5.85480093676815,93.20843091334895,0.0
6.222222222222222,93.33333333333333,0.0
5.099778270509978,94.45676274944567,0.0
3.416856492027335,96.58314350797266,0.0
3.1818181818181817,96.5909090909091,0.0
3.524229074889868,96.25550660792952,0.0
6.530612244897959,93.06122448979592,0.0
4.146341463414634,95.60975609756098,0.0
4.056795131845842,95.94320486815415,0.0
5.05050505050505,94.94949494949495,0.0
3.968253968253968,95.83333333333334,0.0
4.0,95.80952380952381,0.0
5.046728971962617,94.76635514018692,0.0
4.930966469428008,94.87179487179486,0.0
5.284552845528456,94.71544715447155,0.0
6.4638783269961975,93.5361216730038,0.0
3.867403314917127,95.94843462246777,0.0
5.660377358490567,94.33962264150944,0.0
6.4453125,93.359375,0.0
6.540447504302927,93.45955249569707,0.0
5.12,94.88,0.0
2.385008517887564,97.61499148211243,0.0
4.590163934426229,95.24590163934427,0.0
6.563039723661486,93.43696027633851,0.0
5.042016806722689,94.9579831932773,0.0
4.3399638336347195,95.29837251356238,0.0
5.056179775280898,94.7565543071161,0.0
4.423076923076923,95.1923076923077,0.0
3.826086956521739,96.0,0.0
6.2,93.60000000000001,16.666666666666664
4.98960498960499,94.8024948024948,0.0
7.142857142857142,92.64705882352942,0.0
4.545454545454546,95.0,0.0
4.615384615384616,95.16483516483515,0.0
3.225806451612903,96.34408602150538,0.0
3.2119914346895073,95.93147751605996,0.0
2.1929824561403506,97.58771929824562,0.0
4.056795131845842,95.74036511156187,0.0
3.6637931034482754,95.6896551724138,0.0
3.476482617586912,96.31901840490798,0.0
4.251012145748987,95.1417004048583,0.0
4.6966731898238745,95.10763209393346,0.0
3.6659877800407332,96.13034623217924,0.0
4.421052631578947,95.57894736842105,0.0
1.1037527593818985,98.67549668874173,0.0
3.8387715930902107,95.96928982725528,0.0
3.7109375,96.2890625,0.0
3.0,97.0,0.0
3.3112582781456954,96.46799116997794,0.0
4.148471615720524,95.41484716157204,0.0
5.605786618444846,94.2133815551537,0.0
2.977667493796526,96.7741935483871,0.0
4.618473895582329,95.38152610441767,0.0
4.564315352697095,95.22821576763485,0.0
2.9612756264236904,96.81093394077449,0.0
2.5193798449612403,97.48062015503875,0.0
2.307692307692308,97.3076923076923,0.0
3.522504892367906,96.28180039138942,40.0
3.488372093023256,96.12403100775194,0.0
2.099236641221374,97.70992366412213,0.0
4.049295774647888,95.95070422535211,0.0
1.0893246187363834,98.69281045751634,0.0
2.2267206477732793,97.57085020242914,0.0
2.564102564102564,97.43589743589743,0.0
2.536997885835095,97.46300211416491,0.0
3.1446540880503147,95.38784067085953,0.0
3.5634743875278394,95.32293986636972,0.0
5.894308943089431,93.90243902439023,0.0
6.0606060606060606,93.33333333333333,0.0
5.042016806722689,94.74789915966386,0.0
6.573705179282868,92.43027888446214,0.0
3.4412955465587043,96.15384615384616,100.0
3.4482758620689653,96.33620689655173,0.0
5.330490405117271,94.45628997867804,0.0
4.585152838427948,95.41484716157204,0.0
5.0691244239631335,94.93087557603687,0.0
6.628787878787879,92.99242424242425,0.0
7.425742574257425,92.07920792079209,0.0
5.198019801980198,94.80198019801979,0.0
6.801007556675064,92.9471032745592,0.0
6.067415730337078,93.70786516853933,0.0
6.921241050119331,92.36276849642005,0.0
6.763285024154589,92.7536231884058,0.0
4.976303317535545,94.7867298578199,0.0
4.166666666666666,95.3125,0.0
4.922279792746114,94.04145077720207,0.0
4.738154613466334,94.76309226932669,0.0
4.738154613466334,94.76309226932669,0.0
3.588516746411483,95.69377990430623,0.0
4.545454545454546,95.22727272727273,0.0
4.246284501061571,95.1167728237792,0.0
3.7549407114624502,96.04743083003953,0.0
6.12691466083151,93.6542669584245,0.0
5.442176870748299,94.33106575963718,0.0
6.751054852320674,92.61603375527426,0.0
5.643340857787811,94.13092550790067,0.0
6.041666666666667,93.95833333333333,0.0
4.489795918367347,95.3061224489796,0.0
4.6966731898238745,95.10763209393346,0.0
5.88235294117647,94.11764705882352,0.0
4.12573673870334,95.67779960707269,0.0
5.532786885245901,94.4672131147541,0.0
4.0,96.0,0.0
4.130434782608695,95.86956521739131,0.0
4.514672686230249,95.48532731376976,0.0
3.5416666666666665,96.25,0.0
4.166666666666666,95.41666666666667,0.0
1.6985138004246285,98.30148619957538,0.0
4.145077720207254,95.68221070811744,0.0
5.543710021321962,94.24307036247335,0.0
3.549060542797495,96.4509394572025,0.0
6.8493150684931505,92.95499021526419,0.0
6.753812636165578,92.81045751633987,0.0
5.142857142857142,94.85714285714286,0.0
7.801418439716312,92.19858156028369,0.0
7.878787878787878,91.51515151515152,0.0
9.205020920502092,90.1673640167364,0.0
7.9831932773109235,91.59663865546219,0.0
6.91699604743083,92.88537549407114,0.0
6.066536203522505,93.34637964774952,0.0
6.189555125725339,93.81044487427465,70.0
5.31496062992126,94.68503937007874,0.0
3.308823529411765,96.69117647058823,0.0
3.0991735537190084,95.86776859504133,0.0
7.2695035460992905,92.73049645390071,0.0
7.001795332136446,92.99820466786356,0.0
5.517241379310345,94.3103448275862,0.0
10.931899641577061,88.70967741935483,100.0
12.016293279022404,87.57637474541752,93.47826086956522
16.49484536082474,83.09278350515464,78.0
12.690355329949238,87.30964467005076,93.44262295081968
13.963039014373715,86.0369609856263,87.27272727272727
11.188811188811188,88.81118881118881,89.28571428571429
8.284023668639055,91.12426035502959,100.0
11.885245901639344,88.11475409836066,86.36363636363636
12.683823529411764,86.94852941176471,73.33333333333333
